id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
765435526481427299,Ultimate Short North Home w/Rooftop Terrace & More,20124464,Taylor,,Near North/University,39.9832831,-83.02073109999999,Entire home/apt,405,2,0,,,4,358,0,2022-3590
765446622926547161,Restored historic home @ Old Oaks! Great location!,448960036,Greg,,Near South,39.9519363,-82.96840689999999,Entire home/apt,70,2,0,,,1,325,0,2022-3356
766038216743660604,"Great 2Bd Townhome near Downtown, German Village!",54769683,Annie,,Near South,39.94856,-82.98843,Entire home/apt,278,1,1,2022-11-27,0.94,14,30,1,2022-3385
766060610601760560,Frontdesk | 1 BR Apt by Topiary Park,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,85,1,0,,,23,352,0,2022-2939
766078296003230075,New Reno 3 BR/2BA 1mile to Children's Hospital,26958698,Benjamin,,Near East,39.95675,-82.96751,Entire home/apt,166,1,2,2022-11-27,1.76,115,359,2,2022-2906
766089967529594163,Frontdesk | 1 BR Apt by the Kelton House Garden,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,85,1,5,2022-12-22,4.69,23,354,5,2022-2944
766159069442817858,Frontdesk | 1 BR Apt by the Ohio Statehouse,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,85,1,1,2022-12-05,1,23,353,1,2022-2945
766176246223301623,Frontdesk | 1 BR Apt by National Veterans Museum,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,90,1,3,2022-12-26,2.81,23,355,3,2022-2946
766241079859188927,Frontdesk | 1 BR Apt by the Center of Science,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,94,1,5,2022-12-23,4.69,23,349,5,2022-2947
766248539286661785,Frontdesk | 1 BR Apt near Ohio State University,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,88,1,4,2022-12-23,3.75,23,341,4,2022-2948
766268072827888089,Frontdesk | 1 BR Apt by National Veterans Memorial,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,92,1,1,2022-11-29,1,23,355,1,2022-2949
766751141633732695,"*New* 2 bd townhome by German Village, downtown!",54769683,Annie,,Near South,39.94896,-82.98858,Entire home/apt,314,1,1,2022-12-09,1,14,27,1,2022-3386
766849531080061265,2 BR - The Penthouse -  New Renovation,26958698,Benjamin,,Near South,39.94947,-82.95419,Entire home/apt,126,1,0,,,115,362,0,2022-3492
766888724265985025,2 BR - New Condo - 5 min to Downtown 10 to Airport,26958698,Benjamin,,Near South,39.95027,-82.95246,Entire home/apt,112,1,0,,,115,362,0,2022-3491
766946806123451078,The Rich St. Penthouse - 4 BR 2 Full Bath,26958698,Benjamin,,Downtown,39.96012,-82.98352,Entire home/apt,161,1,1,2022-12-10,1,115,360,1,2022-1086
767342403019900135,"Short North, steps from High St!",228223872,Eric,,Near North/University,39.98027,-83.00388,Entire home/apt,64,1,6,2022-12-19,5.62,3,79,6,2022-8019
767613127649479778,Family and Pet Friendly Franklin Park location,489029435,Elaina,,Near East,39.96794,-82.95393,Entire home/apt,108,1,1,2022-12-20,1,2,351,1,2022-3281
768008085585803864,The South Haven 2- 2 BR New Renovation,26958698,Benjamin,,Near South,39.93046,-82.99698,Entire home/apt,129,1,1,2022-12-26,1,115,361,1,2022-3353
768057145490488581,Housepitality- The Artists Sanctuary- 4 Beds 2 BA,26958698,Benjamin,,Near North/University,39.98865,-83.01454,Entire home/apt,132,1,2,2022-12-20,2,115,363,2,2022-3303
768073176910174063,New 1 BR Condo - 5 min to Downtown 10 to Airport,26958698,Benjamin,,Near South,39.94878,-82.9544,Entire home/apt,115,1,1,2022-11-26,0.91,115,362,1,2022-3490
768146050109347737,*New* Lovely 3BR in Heart of Col,158439641,GH Hospitality,,Near East,39.9749,-82.9712,Entire home/apt,156,2,0,,,75,364,0,2022-3380
768146276221825315,Entire place in the Short North,228223872,Eric,,Near North/University,39.97844,-83.00522,Entire home/apt,89,1,0,,,3,87,0,2022-2341
768251908866473411,The Skyline Cottage-3 BR + Garage,26958698,Benjamin,,Near North/University,39.98185,-83.00211,Entire home/apt,155,1,0,,,115,362,0,2022-3310
768752150005099974,Event Space (+ Lobby) in CBus,8325110,Tara,,Near North/University,40.01538,-83.01271,Entire home/apt,325,1,0,,,1,22,0,Exempt
768930575097658199,Short North Condo | Walkable + Parking | Laundry,482648128,Wendolyn,,Near North/University,39.9871768,-83.0111282,Entire home/apt,109,1,2,2022-12-16,2,2,179,2,2022-3412
769495887301275295,Southern Orchard's 3 Bedroom House,286980818,Cheryl,,Near South,39.94286,-82.97949,Entire home/apt,75,30,0,,,2,364,0,
770329345786509148,Anna Paradise @1288,275084618,Judy,,Northland,40.06344,-82.98491,Private room,28,1,0,,,5,329,0,2019-2310
770570442252064871,Luxury at Linwood with Hot Tub,388233205,Ian,,Near South,39.94698,-82.96704,Entire home/apt,119,2,2,2022-12-23,2,1,176,2,2022-3062
771077955270691150,Brand New Luxurious Oasis,486790663,Two Queen Bee Z,,Northeast,40.00128,-82.93306,Entire home/apt,87,3,0,,,1,364,0,2022-2464
771217987296967431,Columbus Luxury Retreat,475685463,Angelica,,Hilltop,39.94124,-83.08744,Entire home/apt,156,1,1,2022-12-18,1,1,179,1,2022-3444
771772124104921367,Modern Stylish 3 BR Mins 2 town,437855893,Zoey,,Near South,39.9531,-82.96144,Entire home/apt,171,1,1,2022-12-11,1,8,365,1,2022-2093
771847138913311743,Frontdesk | 1 BR Apt near Lincoln Theatre,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,85,1,3,2022-12-23,3,23,343,3,2022-2950
772359822630708981,Cozy Loft in Heart of German Village 524 - Lower,125943733,Josiahs Team At Airriva,,Near South,39.95257,-82.99701,Entire home/apt,43,2,0,,,1,178,0,2022-0524
773770772545060360,6 Bedrooms / 3 Kitchens / 3 Townhomes Together,376872758,Aaron,,Near South,39.93777,-82.98416,Entire home/apt,523,2,0,,,9,148,0,2022-1384
774513648465465859,10 Bedrooms / 5 Kitchens / 5 Townhomes Together,376872758,Aaron,,Near South,39.93819,-82.98253,Entire home/apt,541,2,0,,,9,146,0,2022-1380
774542443282711106,Beautifully updated chic duplex,490193699,Cassidy,,Near South,39.93759,-82.9712,Entire home/apt,70,30,0,,,1,365,0,
774680459318078221,King Bedroom in East Columbus,188927124,Don,,Near East,39.97534,-82.96866,Private room,47,15,0,,,9,364,0,2022-2532
774710110429262706,Full Size Bed in East Columbus!,188927124,Don,,Near East,39.97514,-82.96828,Private room,47,15,0,,,9,364,0,2022-2532
774715741160440878,Full Size BR in East Columbus!,188927124,Don,,Near East,39.97413,-82.96813,Private room,47,15,0,,,9,364,0,2022-2532
774896912271189927,A lively cozy cape code!,396521056,Todd,,North Linden,40.0149185,-82.9797036,Entire home/apt,120,2,0,,,1,86,0,2022-3159
774966941155754757,12 at the Tulanes - Clintonville,431344669,Jesse,,Clintonville,40.02353069999999,-83.0142288,Entire home/apt,74,1,0,,,7,78,0,2022-2303
775200681498548541,Frontdesk | 1 BR Apt by Franklin Park Conservatory,253828606,Frontdesk,,Downtown,39.9596469,-82.9857084,Entire home/apt,87,1,2,2022-12-12,2,23,351,2,2022-2937
775269900698901698,Comfy Rm Near Chldrn’s Hsptl,39227328,Chantel,,Near South,39.93189,-82.95517,Private room,33,7,0,,,3,305,0,2019-3510
775423819269625199,The Cozy Casita - 2 car garage,63469270,Katie,,South Linden,40.00203,-82.94057,Entire home/apt,122,2,0,,,15,353,0,2022-1618
775638980076669751,Downtown Lux Suite- Short North- Starbucks Machine,420966713,H&H,,Near North/University,39.98663,-83.00428,Entire home/apt,69,30,0,,,3,333,0,
776028316537866789,Housepitality - Johnny's Place - 3 BR,26958698,Benjamin,,Near North/University,39.995,-83.00193,Entire home/apt,108,1,0,,,115,364,0,2022-2707
776240340609973336,Brand new spacious home with master suite,22339955,Mariah,,Near East,39.95512,-82.96364,Entire home/apt,192,1,0,,,2,72,0,2022-3466
776778929127584784,Southern Orchards Getaway - 4BR - Columbus,158439641,GH Hospitality,,Near South,39.94537,-82.97626,Entire home/apt,161,2,1,2022-12-11,1,75,361,1,2022-2336
776877405430278008,"4BR Work, Play, Quiet, Spacious",489029435,Elaina,,Eastmoor/Walnut Ridge,39.9433,-82.91033,Entire home/apt,150,2,1,2022-12-24,1,2,365,1,2022-3280
777415991033864210,Charming Condo - OSU - Short north - (Fenced Yard),476758664,John,,Near North/University,39.99686,-82.99699,Entire home/apt,69,2,1,2022-12-09,1,4,89,1,2022-2764
779527864238441281,Out of the Bleu- Merion Village,35426465,Karen,,Near South,39.9365216,-82.9848684,Entire home/apt,113,1,0,,,3,271,0,2022-3472
779605272743425895,No Cleaning Fee! Spacious 2BR/2.5BA,491036289,Christina,,Near South,39.94565,-82.981,Entire home/apt,185,2,0,,,1,172,0,2022-3388
779654030139554290,Large basement room w bathroom,17672900,Jefferson,,Westland,39.94528,-83.14633,Private room,47,30,0,,,3,299,0,
779921266759084058,Historic German Village charmer!,459387085,Randy,,Near South,39.94758,-82.99559,Entire home/apt,204,2,2,2022-12-21,2,1,209,2,2022-3382
780440479975930347,Beautiful apt. w/patio access,458947966,Aerial,,Near East,39.96397,-82.97979,Entire home/apt,86,29,0,,,3,361,0,2019-2345
780519383692106925,Convenient Travel Nurse Condo,44442395,Jeff,,Near North/University,39.97858,-83.02018,Entire home/apt,129,31,0,,,1,364,0,
780597666151919049,Boutique airbnb directly on N High -center of all,419230929,Christy,,Near North/University,39.97995697173799,-83.00400696694851,Entire home/apt,101,2,0,,,1,365,0,2022-1455
780764689648328757,"King bed, Free WI-FI, Free parking.",234467382,Emeldine,,Eastmoor/Walnut Ridge,39.96712,-82.91458,Private room,43,2,0,,,4,360,0,2022-3473
780778206109436137,"2 full beds, free WI-FI, free parking.",234467382,Emeldine,,Eastmoor/Walnut Ridge,39.96864,-82.91338,Private room,32,2,0,,,4,361,0,2022-3473
780789669497743854,"Twin and full bunk bed, Free WI-FI, Free parking.",234467382,Emeldine,,Eastmoor/Walnut Ridge,39.96686,-82.91341,Private room,32,2,0,,,4,359,0,2022-3473
780988627342552426,City Living - Downtown Columbus Studio,491279969,Hailee,,Downtown,39.95548,-82.99426,Entire home/apt,86,1,0,,,1,171,0,2022-3520
781161659252389318,Frontdesk | 1 BR Apt near German Village,253828606,Frontdesk,,Downtown,39.95940299999999,-82.98545,Entire home/apt,94,1,1,2022-12-19,1,23,349,1,2022-2942
781724925268201487,NEW! The BullsEYE RANCH,63469270,Katie,,South Linden,39.98218,-82.94537,Entire home/apt,125,2,0,,,15,364,0,2022-1171
781768649453657928,The Nurse's Nest -w/Garage,63469270,Katie,,Near South,39.95028,-82.9825,Entire home/apt,137,2,1,2022-12-26,1,15,358,1,2022-1961
781797404461384346,Dayton Dalmatian - No Cruella,63469270,Katie,,Near North/University,40.01833,-83.00332,Entire home/apt,132,2,0,,,15,361,0,2022-1662
781824192664971652,Dayton Domicile - 1 Mile to OSU,63469270,Katie,,Near North/University,40.01837,-83.00382,Entire home/apt,145,2,0,,,15,331,0,2022-1172
781829061375370302,Gargantuan Graffiti Haus,85306143,Jeremiah,,Near South,39.9407,-82.98449,Entire home/apt,366,1,0,,,11,171,0,2022-3135
781887012493933607,Campbell's Buttercup Shotgun!,63469270,Katie,,Franklinton,39.95081,-83.0252,Entire home/apt,102,2,0,,,15,364,0,2022-5619
782003743628035734,Housepitality - The 7th Ave Oasis - Prime Location,26958698,Benjamin,,Near North/University,39.98825,-83.01453,Entire home/apt,107,1,2,2022-12-17,2,115,364,2,2022-3305
782121207222481104,Cooper's Den,54100341,Fin,,Near North/University,40.01271,-83.00155,Entire home/apt,34,45,0,,,9,292,0,
782196856328590189,Elevated Inn,485091157,Jamie,,Near East,39.95856,-82.97756,Entire home/apt,92,1,1,2022-12-19,1,1,364,1,2023-1014
